fpkmX	fpkmY	highlight	gene_short_name
ENSMUSG00000029490	1	1.715708	FALSE	Mfsd7a
ENSMUSG00000029491	1.0194801	1.296585	FALSE	Pde6b
ENSMUSG00000029499	1	1.495944	FALSE	Pxmp2
ENSMUSG00000029500	2.17095	3.3429	FALSE	Pgam5
ENSMUSG00000029501	16.8754	7.55918	FALSE	Ankle2
ENSMUSG00000029502	10.66469	22.4531	FALSE	Golga3
ENSMUSG00000029503	1	1	FALSE	P2rx2
ENSMUSG00000029504	7.2072	4.63088	FALSE	Ddx51
ENSMUSG00000029505	21.0252	17.7698	FALSE	Ep400
ENSMUSG00000029507	1.639511	2.77001	FALSE	Pus1
ENSMUSG00000029510	2.12896	1.188516	FALSE	Gpc2
ENSMUSG00000029512	23.1555	10.64289	FALSE	Ulk1
ENSMUSG00000029513	12.3682	8.18683	FALSE	Prkab1
ENSMUSG00000029516	6.95826	11.7251	FALSE	Cit
ENSMUSG00000029517	1	1	FALSE	Ankrd7
ENSMUSG00000029518	12.0739	17.3212	FALSE	Rab35
ENSMUSG00000029521	1.807596	1	FALSE	Chek2
ENSMUSG00000029522	1	1	FALSE	Pla2g1b
ENSMUSG00000029524	7.28303	3.74143	FALSE	Sirt4
ENSMUSG00000029526	1.0521213	1	FALSE	1700123K08Rik
ENSMUSG00000029528	6.49614	1.150841	FALSE	Pxn
ENSMUSG00000029530	1	1.0154062	FALSE	Ccr9
ENSMUSG00000029534	54.7821	15.0164	FALSE	St7
ENSMUSG00000029535	6.31333	20.7287	FALSE	Triap1
ENSMUSG00000029536	41.2785	16.6157	FALSE	Gatc
ENSMUSG00000029538	35.3512	30.6728	FALSE	Srsf9
ENSMUSG00000029541	1	1	FALSE	Cyp2w1
ENSMUSG00000029544	4.18293	18.0518	FALSE	Cabp1
ENSMUSG00000029545	1	1.0326719	FALSE	Acads
ENSMUSG00000029546	1	1	FALSE	Uncx
ENSMUSG00000029547	8.29304	6.74169	FALSE	Ints1
ENSMUSG00000029550	19.1777	18.1257	FALSE	Sppl3
ENSMUSG00000029551	2.6505	10.0747	FALSE	Psmg3
ENSMUSG00000029552	1	1	FALSE	Tes
ENSMUSG00000029553	1	1	FALSE	Tfec
ENSMUSG00000029554	2.44327	4.61307	FALSE	Mad1l1
ENSMUSG00000029556	5.35582	6.2278	FALSE	Hnf1a
ENSMUSG00000029557	6.44397	4.12992	FALSE	Ftsj2
ENSMUSG00000029559	37.5314	28.1579	FALSE	2210016L21Rik
ENSMUSG00000029560	1	1	FALSE	Snx8
ENSMUSG00000029561	1	3.17395	FALSE	Oasl2
ENSMUSG00000029563	2.70092	1	FALSE	Foxp2
ENSMUSG00000029564	1	1	FALSE	4930519G04Rik
ENSMUSG00000029569	3.59454	2.68273	FALSE	Tmem168
ENSMUSG00000029570	1	1	FALSE	Lfng
ENSMUSG00000029571	63.5385	42.9876	FALSE	Tmem106b
ENSMUSG00000029575	2.98069	6.16896	FALSE	Mmab
ENSMUSG00000029576	1.666122	4.25853	FALSE	Radil
ENSMUSG00000029577	15.6815	7.94059	FALSE	Ube3b
ENSMUSG00000029578	24.4529	14.1099	FALSE	Wipi2
ENSMUSG00000029580	1363.53	526.488	FALSE	Actb
ENSMUSG00000029581	40.6343	25.5091	FALSE	Fscn1
ENSMUSG00000029586	1	1.00844326	FALSE	4933411G11Rik
ENSMUSG00000029587	6.13895	5.94304	FALSE	Zfp12
ENSMUSG00000029591	6.40558	2.04814	FALSE	Ung
ENSMUSG00000029592	4.55649	6.54432	FALSE	Usp30
ENSMUSG00000029594	1.85348	2.13429	FALSE	Rbm19
ENSMUSG00000029595	1	1	FALSE	Lhx5
ENSMUSG00000029596	1	1.837314	FALSE	Sdsl
ENSMUSG00000029597	1.627253	1.0151453	FALSE	Sds
ENSMUSG00000029598	24.2516	6.33941	FALSE	Plbd2
ENSMUSG00000029599	9.31053	7.77909	FALSE	Ddx54
ENSMUSG00000029600	5.16546	4.46765	FALSE	1110008J03Rik
ENSMUSG00000029601	1.363123	1.500902	FALSE	Iqcd
ENSMUSG00000029602	6.275	15.8599	FALSE	Rasal1
ENSMUSG00000029603	15.0046	12.5955	FALSE	Dtx1
ENSMUSG00000029605	1	1.390009	FALSE	Oas1b
ENSMUSG00000029607	1.43715	1.11841	FALSE	Ankrd61
ENSMUSG00000029608	191.663	2.43753	FALSE	Rph3a
ENSMUSG00000029610	8.96983	15.292	FALSE	Aimp2
ENSMUSG00000029613	19.8914	16.6537	FALSE	Eif2ak1
ENSMUSG00000029614	95.6335	89.4745	FALSE	Rpl6
ENSMUSG00000029616	34.0356	53.2223	FALSE	Erp29
ENSMUSG00000029617	8.60454	9.58263	FALSE	Ccz1
ENSMUSG00000029618	1	1	FALSE	Ocm
ENSMUSG00000029620	1	1	FALSE	1700018F24Rik
ENSMUSG00000029621	68.2168	42.5025	FALSE	Arpc1a
ENSMUSG00000029622	2.8661	3.28307	FALSE	Arpc1b
ENSMUSG00000029623	20.8986	51.5519	FALSE	Pdap1
ENSMUSG00000029624	9.50462	7.27749	FALSE	Ptcd1
ENSMUSG00000029625	2.97858	4.29739	FALSE	Cpsf4
ENSMUSG00000029627	1.520525	4.17116	FALSE	Zkscan14
ENSMUSG00000029629	31.5214	23.9135	FALSE	Phf14
ENSMUSG00000029630	1	1	FALSE	Cyp3a25
ENSMUSG00000029632	274.846	526.529	FALSE	Ndufa4
ENSMUSG00000029633	9.31929	5.51605	FALSE	Gm5578
ENSMUSG00000029634	34.5887	27.0446	FALSE	Rnf6
ENSMUSG00000029635	17.4159	12.3515	FALSE	Cdk8
ENSMUSG00000029636	29.2361	11.3077	FALSE	Wasf3
ENSMUSG00000029638	28.7738	21.4508	FALSE	Glcci1
ENSMUSG00000029640	18.0586	34.3922	FALSE	Usp12
ENSMUSG00000029641	1.712245	64.5434	FALSE	Rasl11a
ENSMUSG00000029642	35.7794	50.8153	FALSE	Polr1d
ENSMUSG00000029644	1	1	FALSE	Pdx1
ENSMUSG00000029646	1	1	FALSE	Cdx2
ENSMUSG00000029647	59.8094	26.4058	FALSE	Pan3
ENSMUSG00000029648	1.0474875	1.00660516	FALSE	Flt1
ENSMUSG00000029649	192.861	94.9245	FALSE	Pomp
ENSMUSG00000029650	2.46802	2.25802	FALSE	Slc46a3
ENSMUSG00000029651	11.7617	18.7456	FALSE	Mtus2
ENSMUSG00000029655	28.0689	17.4393	FALSE	N4bp2l2
ENSMUSG00000029656	1	1	FALSE	C8b
ENSMUSG00000029657	170.642	326.154	FALSE	Hsph1
ENSMUSG00000029658	1.0219763	1.117676	FALSE	Wdr95
ENSMUSG00000029659	3.13563	29.5963	FALSE	6330406I15Rik
ENSMUSG00000029660	1	1.127648	FALSE	4930588N13Rik
ENSMUSG00000029661	1	1	FALSE	Col1a2
ENSMUSG00000029663	1	1	FALSE	Gngt1
ENSMUSG00000029664	1	1	FALSE	Tfpi2
ENSMUSG00000029669	2.12222	7.89873	FALSE	Tspan12
ENSMUSG00000029670	13.582	14.8961	FALSE	Ing3
ENSMUSG00000029671	1.846844	1.0247788	FALSE	Wnt16
ENSMUSG00000029672	71.5751	33.356	FALSE	Fam3c
ENSMUSG00000029673	154.605	28.0796	FALSE	Auts2
ENSMUSG00000029674	1.638054	6.79109	FALSE	Limk1
ENSMUSG00000029675	1	1	FALSE	Eln
ENSMUSG00000029676	17.5342	7.70793	FALSE	Pot1a
ENSMUSG00000029678	1	1	FALSE	Hyal5
ENSMUSG00000029679	1	1	FALSE	Hyal6
ENSMUSG00000029680	1	1	FALSE	Hyal4
ENSMUSG00000029681	21.0248	15.6181	FALSE	Bcl7b
ENSMUSG00000029682	1	1	FALSE	Spam1
ENSMUSG00000029683	3.37843	1.0450823	FALSE	Lmod2
ENSMUSG00000029684	84.299	56.2733	FALSE	Wasl
ENSMUSG00000029685	1	1	FALSE	Asb15
ENSMUSG00000029686	112.096	94.9867	FALSE	Cul1
ENSMUSG00000029687	5.41407	2.38584	FALSE	Ezh2
ENSMUSG00000029695	1	1.00410182	FALSE	Aass
ENSMUSG00000029697	1	1	FALSE	Fezf1
ENSMUSG00000029699	1	1.322852	FALSE	Srcrb4d
ENSMUSG00000029700	1.203651	1.151379	FALSE	Slc13a1
ENSMUSG00000029701	17.7995	18.7322	FALSE	Rbm28
ENSMUSG00000029703	6.09728	4.70632	FALSE	Lrwd1
ENSMUSG00000029705	9.04151	5.21894	FALSE	Cux1
ENSMUSG00000029706	1	1	FALSE	Pax4
ENSMUSG00000029707	1.0573344	1	FALSE	Fscn3
ENSMUSG00000029708	2.35696	4.16327	FALSE	Gcc1
ENSMUSG00000029710	1	1	FALSE	Ephb4
ENSMUSG00000029711	1	1	FALSE	Epo
ENSMUSG00000029712	21.095	15.1172	FALSE	Actl6b
ENSMUSG00000029713	91.4387	48.1688	FALSE	Gnb2
ENSMUSG00000029714	4.77436	2.38335	FALSE	Gigyf1
ENSMUSG00000029715	3.21691	11.6124	FALSE	Pop7
ENSMUSG00000029716	3.06201	3.49083	FALSE	Trfr2
ENSMUSG00000029718	1.0212091	1	FALSE	Pcolce
ENSMUSG00000029720	1.202867	1.0000113	FALSE	Lrch4
ENSMUSG00000029722	23.9527	15.486	FALSE	Agfg2
ENSMUSG00000029723	1.669812	2.90612	FALSE	Tsc22d4
ENSMUSG00000029725	1.446383	10.54657	FALSE	Ppp1r35
ENSMUSG00000029726	4.83783	4.93779	FALSE	Mepce
ENSMUSG00000029727	1	1	FALSE	Cyp3a13
ENSMUSG00000029729	23.8763	16.7108	FALSE	Zkscan1
ENSMUSG00000029730	6.78878	5.2965	FALSE	Mcm7
ENSMUSG00000029735	2.0226	1.558451	FALSE	Tpk1
ENSMUSG00000029736	1	1	FALSE	Nobox
ENSMUSG00000029752	88.501	73.7197	FALSE	Asns
ENSMUSG00000029754	1	1	FALSE	Dlx6
ENSMUSG00000029755	1	1	FALSE	Dlx5
ENSMUSG00000029757	12.1225	34.6241	FALSE	Dync1i1
ENSMUSG00000029759	1	1	FALSE	Pon3
ENSMUSG00000029761	19.7106	6.76394	FALSE	Cald1
ENSMUSG00000029762	1	1.0229134	FALSE	Akr1b8
ENSMUSG00000029763	23.2825	21.2769	FALSE	Exoc4
ENSMUSG00000029765	105.588	47.54	FALSE	Plxna4
ENSMUSG00000029766	1	1	FALSE	1700012A03Rik
ENSMUSG00000029767	14.0333	27.7095	FALSE	Calu
ENSMUSG00000029769	12.1465	57.0536	FALSE	Ccdc136
ENSMUSG00000029771	6.80506	5.0107	FALSE	Irf5
ENSMUSG00000029772	188.001	33.1147	FALSE	Ahcyl2
ENSMUSG00000029775	33.1025	40.4228	FALSE	Klhdc10
ENSMUSG00000029776	9.37152	17.0333	FALSE	Hibadh
ENSMUSG00000029777	45.5237	38.6903	FALSE	Gars
ENSMUSG00000029778	51.4198	6.08407	FALSE	Adcyap1r1
ENSMUSG00000029780	14.7087	15.69	FALSE	Nt5c3
ENSMUSG00000029781	1.0488984	3.56632	FALSE	Fkbp9
ENSMUSG00000029782	7.67462	6.76534	FALSE	Tmem209
ENSMUSG00000029784	1	1.0292953	FALSE	1700025E21Rik
ENSMUSG00000029787	10.89757	14.576	FALSE	Avl9
ENSMUSG00000029788	1	1	FALSE	Cpa5
ENSMUSG00000029790	1.062898	3.39941	FALSE	Tsga14
ENSMUSG00000029797	1	1.00205363	FALSE	Sspo
ENSMUSG00000029798	1	2.96374	FALSE	Herc6
ENSMUSG00000029802	7.42907	5.19183	FALSE	Abcg2
ENSMUSG00000029804	65.5044	68.3296	FALSE	Herc3
ENSMUSG00000029810	1	1.221369	FALSE	Tmem176b
ENSMUSG00000029811	1	1.281996	FALSE	Abp1
ENSMUSG00000029813	1	1.0375803	FALSE	1600015I10Rik
ENSMUSG00000029814	3.50624	3.84532	FALSE	Igf2bp3
ENSMUSG00000029815	25.8189	27.3921	FALSE	2410003K15Rik
ENSMUSG00000029816	22.6389	1.748678	FALSE	Gpnmb
ENSMUSG00000029817	37.481	38.0949	FALSE	Tra2a
ENSMUSG00000029819	6.11498	1.054976	FALSE	Npy
ENSMUSG00000029821	5.53425	14.5668	FALSE	Dfna5
ENSMUSG00000029822	9.40804	3.16673	FALSE	Osbpl3
ENSMUSG00000029823	86.1119	35.4965	FALSE	Luc7l2
ENSMUSG00000029826	1.072794	4.25092	FALSE	Zc3hav1
ENSMUSG00000029828	1	1.152768	FALSE	4921507P07Rik
ENSMUSG00000029829	1	1	FALSE	Tmem213
ENSMUSG00000029830	1.368724	1	FALSE	Svopl
ENSMUSG00000029831	1	1	FALSE	Npvf
ENSMUSG00000029832	4.26039	1.926301	FALSE	Nfe2l3
ENSMUSG00000029833	45.5496	12.4153	FALSE	Trim24
ENSMUSG00000029836	53.2813	40.6519	FALSE	Cbx3
ENSMUSG00000029837	4.17136	1.559596	FALSE	1700111E14Rik
ENSMUSG00000029838	5.51947	95.9147	FALSE	Ptn
ENSMUSG00000029840	101.565	123.435	FALSE	Mtpn
ENSMUSG00000029843	1	1.00740515	FALSE	Slc13a4
ENSMUSG00000029844	1	1	FALSE	Hoxa1
ENSMUSG00000029847	1.298039	1.0252133	FALSE	2010107G12Rik
ENSMUSG00000029848	1	1	FALSE	Stra8
ENSMUSG00000029851	1.0218269	1.204722	FALSE	Fam115c
ENSMUSG00000029859	1.0166879	1.0798924	FALSE	Epha1
ENSMUSG00000029860	16.6216	44.294	FALSE	Zyx
ENSMUSG00000029861	9.41237	24.465	FALSE	Fam131b
ENSMUSG00000029862	19.587	1.644527	FALSE	Clcn1
ENSMUSG00000029863	4.192	5.17875	FALSE	Casp2
ENSMUSG00000029864	3.64911	2.02372	FALSE	Gstk1
ENSMUSG00000029865	1	1.996747	FALSE	Sval1
ENSMUSG00000029866	1	1.077604	FALSE	Kel
ENSMUSG00000029867	1	1	FALSE	1700034O15Rik
ENSMUSG00000029868	1.298273	3.61122	FALSE	Trpv6
ENSMUSG00000029869	12.8529	80.079	FALSE	Ephb6
ENSMUSG00000029875	3.34875	8.9274	FALSE	AI836003
ENSMUSG00000029878	41.6396	16.5878	FALSE	Dbpht2
ENSMUSG00000029882	1	1	FALSE	2210010C04Rik
ENSMUSG00000029883	1	1	FALSE	1700074P13Rik
ENSMUSG00000029885	1	1	FALSE	Moxd2
ENSMUSG00000029909	1.46293	1	FALSE	Prss37
ENSMUSG00000029910	3.26379	4.23343	FALSE	Mad2l1
ENSMUSG00000029911	32.8715	35.5953	FALSE	Ssbp1
ENSMUSG00000029913	21.8804	1.653993	FALSE	Prdm5
ENSMUSG00000029915	1	1	FALSE	Clec5a
ENSMUSG00000029916	5.77198	17.7767	FALSE	Agk
ENSMUSG00000029917	1	1	FALSE	C130060K24Rik
ENSMUSG00000029918	29.6369	24.4856	FALSE	Mrps33
ENSMUSG00000029919	6.45462	1.980136	FALSE	Hpgds
ENSMUSG00000029920	12.4947	8.45895	FALSE	Smarcad1
ENSMUSG00000029922	36.0648	43.0579	FALSE	Mkrn1
ENSMUSG00000029923	1.0346483	1.0348184	FALSE	Rab19
ENSMUSG00000029924	11.775	11.4039	FALSE	Slc37a3
ENSMUSG00000029925	1	1.00332767	FALSE	Tbxas1
ENSMUSG00000029992	30.024	25.7453	FALSE	Gfpt1
ENSMUSG00000029993	26.9878	52.4541	FALSE	Nfu1
ENSMUSG00000029994	1.0544368	1.476622	FALSE	Anxa4
ENSMUSG00000029998	15.3246	52.8721	FALSE	Pcyox1
ENSMUSG00000029999	22.9344	7.36393	FALSE	Tgfa
ENSMUSG00000030000	154.639	25.499	FALSE	Add2
ENSMUSG00000030001	1	1	FALSE	Figla
ENSMUSG00000030002	42.694	9.56573	FALSE	Dusp11
ENSMUSG00000030004	1	1	FALSE	Nat8
ENSMUSG00000030007	28.4937	70.7088	FALSE	Cct7
ENSMUSG00000030008	4.09431	5.8708	FALSE	1700040I03Rik
ENSMUSG00000030016	47.8574	36.6517	FALSE	Zfml
ENSMUSG00000030017	1	1	FALSE	Reg3g
ENSMUSG00000030019	7.69633	9.17061	FALSE	Fbxl14
ENSMUSG00000030020	49.8853	30.8197	FALSE	Prickle2
ENSMUSG00000030022	1	3.07261	FALSE	Adamts9
ENSMUSG00000030029	1.29619	1.402365	FALSE	Lrig1
ENSMUSG00000030030	1.422867	2.75288	FALSE	1700003E16Rik
ENSMUSG00000030031	4.45391	1.690711	FALSE	Kbtbd8
ENSMUSG00000030032	10.26822	7.11113	FALSE	Wdr54
ENSMUSG00000030034	7.6148	3.80084	FALSE	Ino80b
ENSMUSG00000030035	16.7507	7.57411	FALSE	Wbp1
ENSMUSG00000030036	11.3992	2.97981	FALSE	Mogs
ENSMUSG00000030037	38.8184	45.5936	FALSE	Mrpl53
ENSMUSG00000030041	1	1	FALSE	D6Mm5e
ENSMUSG00000030042	5.03559	22.0227	FALSE	Pole4
ENSMUSG00000030043	1	1.14392	FALSE	Tacr1
ENSMUSG00000030045	11.7518	14.178	FALSE	Mrpl19
ENSMUSG00000030046	1	1	FALSE	Bmp10
ENSMUSG00000030047	1	1.647826	FALSE	Arhgap25
ENSMUSG00000030048	1	1	FALSE	Gkn3
ENSMUSG00000030049	1	1	FALSE	Gkn2
ENSMUSG00000030050	1	1	FALSE	Gkn1
ENSMUSG00000030051	2.53805	2.65184	FALSE	Aplf
ENSMUSG00000030054	1	1	FALSE	Gp9
ENSMUSG00000030055	11.3666	3.02986	FALSE	Rab43
ENSMUSG00000030056	7.72089	14.8745	FALSE	Isy1
ENSMUSG00000030057	251.958	231.237	FALSE	Cnbp
ENSMUSG00000030058	44.3758	92.249	FALSE	Copg
ENSMUSG00000030059	10.53532	27.8435	FALSE	Tmf1
ENSMUSG00000030060	10.33192	3.77232	FALSE	8430410A17Rik
ENSMUSG00000030061	24.6563	26.2509	FALSE	Uba3
ENSMUSG00000030062	23.3369	36.231	FALSE	Rpn1
ENSMUSG00000030064	23.2007	3.63139	FALSE	Frmd4b
ENSMUSG00000030067	34.9158	9.1032	FALSE	Foxp1
ENSMUSG00000030068	1.0449265	1.284582	FALSE	Eif4e3
ENSMUSG00000030069	1	1	FALSE	Prok2
ENSMUSG00000030074	1	1.640861	FALSE	Gxylt2
ENSMUSG00000030075	4.84124	13.0068	FALSE	Cntn3
ENSMUSG00000030077	42.2018	50.9348	FALSE	Chl1
ENSMUSG00000030079	12.6711	29.4368	FALSE	Ruvbl1
ENSMUSG00000030082	19.2112	11.2585	FALSE	Sec61a1
ENSMUSG00000030083	6.17541	3.39082	FALSE	Abtb1
ENSMUSG00000030084	5.13191	5.87204	FALSE	Plxna1
ENSMUSG00000030086	11.7062	22.3485	FALSE	Chchd6
ENSMUSG00000030087	1.597846	1.646082	FALSE	Klf15
ENSMUSG00000030088	1	1.0559867	FALSE	Aldh1l1
ENSMUSG00000030089	1.0685888	18.8304	FALSE	Slc41a3
ENSMUSG00000030091	5.71776	13.1244	FALSE	Nup210
ENSMUSG00000030092	1.834629	13.8471	FALSE	Cntn6
ENSMUSG00000030093	1	2.30742	FALSE	Wnt7a
ENSMUSG00000030094	2.85227	3.80628	FALSE	Xpc
ENSMUSG00000030095	11.9274	8.92695	FALSE	Tmem43
ENSMUSG00000030096	26.7946	21.4953	FALSE	Slc6a6
ENSMUSG00000030098	1.677983	1.732265	FALSE	Grip2
ENSMUSG00000030101	40.1963	12.3196	FALSE	Sumf1
ENSMUSG00000030102	62.6684	13.9909	FALSE	Itpr1
ENSMUSG00000030103	58.5258	9.30133	FALSE	Bhlhe40
ENSMUSG00000030104	2.36245	3.23983	FALSE	Edem1
ENSMUSG00000030105	98.2209	101.615	FALSE	Arl8b
ENSMUSG00000030107	1	1.0263699	FALSE	Usp18
ENSMUSG00000030108	1.659542	1	FALSE	Slc6a13
ENSMUSG00000030109	1	1.584763	FALSE	Slc6a12
ENSMUSG00000030110	1	3.93851	FALSE	Ret
ENSMUSG00000030111	1	1	FALSE	A2m
ENSMUSG00000030114	1	3.34999	FALSE	Klrg1
ENSMUSG00000030116	1	1	FALSE	Mfap5
ENSMUSG00000030117	1	1	FALSE	Gdf3
ENSMUSG00000030120	136.799	75.9505	FALSE	Mlf2
ENSMUSG00000030122	215.426	117.558	FALSE	Ptms
ENSMUSG00000030123	1.712953	1.00264654	FALSE	Plxnd1
ENSMUSG00000030124	1.0272719	1.182608	FALSE	Lag3
ENSMUSG00000030125	1	2.18791	FALSE	Lrrc23
ENSMUSG00000030126	38.567	44.6752	FALSE	Tmcc1
ENSMUSG00000030127	54.1642	84.0282	FALSE	Cops7a
ENSMUSG00000030131	1	1	FALSE	Mug2
ENSMUSG00000030134	48.8332	36.0432	FALSE	Rasgef1a
ENSMUSG00000030137	1.19621	2.19934	FALSE	Tuba8
ENSMUSG00000030138	9.82016	11.393	FALSE	Bms1
ENSMUSG00000030141	1	1	FALSE	Vmn2r26
ENSMUSG00000030142	1	1	FALSE	Clec4e
ENSMUSG00000030143	1	1	FALSE	Gm8882
ENSMUSG00000030144	1	1	FALSE	Clec4d
ENSMUSG00000030145	1.863272	4.79477	FALSE	Zfp248
ENSMUSG00000030147	1	1	FALSE	Clec4b1
ENSMUSG00000030148	1	1	FALSE	Clec4a2
ENSMUSG00000030149	1	1	FALSE	Klrk1
ENSMUSG00000030154	1	1	FALSE	Klrb1f
ENSMUSG00000030155	1	1	FALSE	Clec2e
ENSMUSG00000030156	1	1	FALSE	Cd69
ENSMUSG00000030157	1	1	FALSE	Clec2d
ENSMUSG00000030158	1	1	FALSE	Clec12b
ENSMUSG00000030159	1	1	FALSE	Clec1b
ENSMUSG00000030160	1	1	FALSE	D630042F21Rik
ENSMUSG00000030161	122.874	226.03	FALSE	Gabarapl1
ENSMUSG00000030162	1.0305591	1	FALSE	Olr1
ENSMUSG00000030165	1	1	FALSE	Klrd1
ENSMUSG00000030166	22.5146	21.1502	FALSE	Rad52
ENSMUSG00000030167	1	1	FALSE	Klrc1
ENSMUSG00000030168	10.19221	5.65623	FALSE	Adipor2
ENSMUSG00000030170	1	1.235209	FALSE	Wnt5b
ENSMUSG00000030172	36.4542	57.8131	FALSE	Erc1
ENSMUSG00000030173	1	1	FALSE	Klra5
ENSMUSG00000030177	3.76766	2.93886	FALSE	Ccdc77
ENSMUSG00000030178	1	1	FALSE	Klra13-ps
ENSMUSG00000030180	15.6861	16.7723	FALSE	Kdm5a
ENSMUSG00000030187	1	1.0697421	FALSE	Klra2
ENSMUSG00000030188	8.69304	7.5411	FALSE	Magohb
ENSMUSG00000030189	21.8669	9.36997	FALSE	Csda
ENSMUSG00000030194	1	1	FALSE	Tas2r116
ENSMUSG00000030196	1	1	FALSE	Tas2r103
ENSMUSG00000030199	4.50838	2.8132	FALSE	Etv6
ENSMUSG00000030200	1	1	FALSE	Bcl2l14
ENSMUSG00000030201	13.743	6.01505	FALSE	Lrp6
ENSMUSG00000030203	4.36491	2.19841	FALSE	Dusp16
ENSMUSG00000030204	28.1124	28.078	FALSE	Ddx47
ENSMUSG00000030205	1	1.165382	FALSE	Gprc5d
ENSMUSG00000030206	1.0501593	1	FALSE	Gsg1
ENSMUSG00000030207	18.944	31.0546	FALSE	8430419L09Rik
ENSMUSG00000030208	1	1	FALSE	Emp1
ENSMUSG00000030209	273.549	110.432	FALSE	Grin2b
ENSMUSG00000030213	34.7925	21.0635	FALSE	Atf7ip
ENSMUSG00000030214	1.208407	1.507585	FALSE	Plbd1
ENSMUSG00000030216	26.3556	33.5754	FALSE	Wbp11
ENSMUSG00000030217	1	1	FALSE	Art4
ENSMUSG00000030218	1	12.5284	FALSE	Mgp
ENSMUSG00000030219	1	2.59656	FALSE	Erp27
ENSMUSG00000030220	1.377442	5.77426	FALSE	Arhgdib
ENSMUSG00000030222	9.8926	37.31	FALSE	Rerg
ENSMUSG00000030223	16.5418	19.319	FALSE	Ptpro
ENSMUSG00000030224	39.9551	56.3829	FALSE	Strap
ENSMUSG00000030225	1.0626989	1.257614	FALSE	Dera
ENSMUSG00000030226	139.329	12.811	FALSE	Lmo3
ENSMUSG00000030228	1	1.158585	FALSE	Pik3c2g
ENSMUSG00000030230	1.0225065	1.137098	FALSE	Plcz1
ENSMUSG00000030231	18.4052	8.02063	FALSE	Plekha5
ENSMUSG00000030232	42.284	23.5752	FALSE	Aebp2
ENSMUSG00000030235	1	1.0178368	FALSE	Slco1c1
ENSMUSG00000030236	1	1	FALSE	Slco1b2
ENSMUSG00000030237	1	1	FALSE	Slco1a4
ENSMUSG00000030243	27.2794	21.333	FALSE	Recql
ENSMUSG00000030244	1	1.0137596	FALSE	Gys2
ENSMUSG00000030245	16.6273	20.227	FALSE	Golt1b
ENSMUSG00000030246	111.549	108.715	FALSE	Ldhb
ENSMUSG00000030247	1	1	FALSE	Kcnj8
ENSMUSG00000030249	1.00740339	1.00205973	FALSE	Abcc9
ENSMUSG00000030254	5.33581	6.46756	FALSE	Rad18
ENSMUSG00000030255	1.296649	1.0331078	FALSE	Sspn
ENSMUSG00000030256	15.6968	3.63734	FALSE	Bhlhe41
ENSMUSG00000030257	94.2506	97.9949	FALSE	Srgap3
ENSMUSG00000030259	4.94254	2.47631	FALSE	Rassf8
ENSMUSG00000030263	1	1.0315343	FALSE	Lrmp
ENSMUSG00000030264	10.31897	12.4369	FALSE	Thumpd3
ENSMUSG00000030265	44.1928	33.2828	FALSE	Kras
ENSMUSG00000030268	1.341603	17.7201	FALSE	Bcat1
ENSMUSG00000030269	15.3775	6.66385	FALSE	Mtmr14
ENSMUSG00000030270	1	49.5254	FALSE	Cpne9
ENSMUSG00000030271	9.90927	4.91358	FALSE	Ogg1
ENSMUSG00000030272	3.6006	12.8941	FALSE	Camk1
ENSMUSG00000030275	57.9431	49.4028	FALSE	Etnk1
ENSMUSG00000030276	5.74279	1.52453	FALSE	Ttll3
ENSMUSG00000030278	1	1	FALSE	Cidec
ENSMUSG00000030279	22.8332	12.9335	FALSE	5730419I09Rik
ENSMUSG00000030281	1.061995	1.0553051	FALSE	Il17rc
ENSMUSG00000030282	22.5185	78.2828	FALSE	Cmas
ENSMUSG00000030283	9.56159	13.8824	FALSE	St8sia1
ENSMUSG00000030284	41.7539	39.2151	FALSE	Creld1
ENSMUSG00000030286	19.2339	23.3897	FALSE	Tmem111
ENSMUSG00000030287	1.0373346	1.257158	FALSE	Itpr2
ENSMUSG00000030291	63.8574	22.7191	FALSE	Med21
ENSMUSG00000030292	1	1	FALSE	1700023A16Rik
ENSMUSG00000030298	24.1683	18.8859	FALSE	Sec13
ENSMUSG00000030301	4.13696	7.10032	FALSE	Ccdc91
ENSMUSG00000030302	218.913	77.1594	FALSE	Atp2b2
ENSMUSG00000030303	5.8279	7.77208	FALSE	Far2
ENSMUSG00000030304	34.5766	21.2188	FALSE	Ergic2
ENSMUSG00000030306	30.9284	3.66614	FALSE	Tmtc1
ENSMUSG00000030307	1.348671	1.997897	FALSE	Slc6a11
ENSMUSG00000030309	1.357539	4.10048	FALSE	Caprin2
ENSMUSG00000030310	7.5953	2.52083	FALSE	Slc6a1
ENSMUSG00000030313	21.6196	15.3046	FALSE	Dennd5b
ENSMUSG00000030314	13.6395	7.78557	FALSE	Atg7
ENSMUSG00000030315	5.21436	2.44785	FALSE	Vgll4
ENSMUSG00000030316	1.196152	7.39278	FALSE	1500001M20Rik
ENSMUSG00000030317	1	3.74462	FALSE	Timp4
ENSMUSG00000030319	2.79283	3.17756	FALSE	Cand2
ENSMUSG00000030321	1.391373	1.0146495	FALSE	BC060267
ENSMUSG00000030322	8.12522	1.657416	FALSE	Mbd4
ENSMUSG00000030323	8.20594	4.41596	FALSE	Ift122
ENSMUSG00000030324	1.0151608	1	FALSE	Rho
ENSMUSG00000030325	1	1	FALSE	Klrb1c
ENSMUSG00000030327	76.4291	86.1691	FALSE	Necap1
